Review_ID,Rating,Year_Month,Reviewer_Location,Branch,Year,Month
248851216,4,2014-8,Philippines,Disneyland_HongKong,2014,8
248794086,4,2014-2,Indonesia,Disneyland_HongKong,2014,2
248736630,4,2014-12,Hong Kong,Disneyland_HongKong,2014,12
248642281,5,2015-1,Indonesia,Disneyland_HongKong,2015,1
248574825,5,2014-12,Indonesia,Disneyland_HongKong,2014,12
248534492,5,2014-12,Indonesia,Disneyland_HongKong,2014,12
248473818,5,2015-1,United States,Disneyland_HongKong,2015,1
248468785,5,0,Philippines,Disneyland_HongKong,0,0
248396708,2,0,New Zealand,Disneyland_HongKong,0,0
248390485,5,0,United States,Disneyland_HongKong,0,0
248305365,4,0,Singapore,Disneyland_HongKong,0,0
248268773,3,2014-10,United Kingdom,Disneyland_HongKong,2014,10
248242211,5,2015-1,United States,Disneyland_HongKong,2015,1
248227445,4,2014-12,India,Disneyland_HongKong,2014,12
248203058,5,2014-11,Australia,Disneyland_HongKong,2014,11
248195901,5,2014-7,United States,Disneyland_HongKong,2014,7
248181567,4,2014-12,Australia,Disneyland_HongKong,2014,12
248066476,5,2014-12,Mexico,Disneyland_HongKong,2014,12
248053157,5,0,Singapore,Disneyland_HongKong,0,0
248037951,4,2014-11,Lithuania,Disneyland_HongKong,2014,11
248037449,4,2014-2,Philippines,Disneyland_HongKong,2014,2
248002551,3,2015-1,Australia,Disneyland_HongKong,2015,1
247994676,4,2014-4,Australia,Disneyland_HongKong,2014,4
247981149,1,2014-12,Singapore,Disneyland_HongKong,2014,12
247969175,5,2014-11,Malaysia,Disneyland_HongKong,2014,11
247965398,4,2014-12,Australia,Disneyland_HongKong,2014,12
247949295,4,2014-10,United States,Disneyland_HongKong,2014,10
247942016,4,2015-1,Spain,Disneyland_HongKong,2015,1
247939267,4,2014-12,Thailand,Disneyland_HongKong,2014,12
247912230,4,2014-3,China,Disneyland_HongKong,2014,3
247799839,5,0,New Zealand,Disneyland_HongKong,0,0
247708499,4,2015-1,Singapore,Disneyland_HongKong,2015,1
247638647,5,2014-11,Philippines,Disneyland_HongKong,2014,11
247527800,3,2014-12,Mauritius,Disneyland_HongKong,2014,12
247505299,5,2015-1,India,Disneyland_HongKong,2015,1
247490547,3,2014-12,Indonesia,Disneyland_HongKong,2014,12
247340441,3,2015-1,Philippines,Disneyland_HongKong,2015,1
247334091,1,2015-1,Argentina,Disneyland_HongKong,2015,1
247329119,5,2014-12,Switzerland,Disneyland_HongKong,2014,12
247312996,5,0,India,Disneyland_HongKong,0,0
247285597,5,0,India,Disneyland_HongKong,0,0
247201922,5,2014-12,India,Disneyland_HongKong,2014,12
247186022,5,0,Singapore,Disneyland_HongKong,0,0
247116913,5,2014-12,Philippines,Disneyland_HongKong,2014,12
247116644,5,2014-12,Indonesia,Disneyland_HongKong,2014,12
247101268,4,2014-12,United Kingdom,Disneyland_HongKong,2014,12
247021205,4,0,United States,Disneyland_HongKong,0,0
246900891,4,2014-12,India,Disneyland_HongKong,2014,12
246876841,3,2014-12,United Kingdom,Disneyland_HongKong,2014,12
246789926,5,2014-12,Indonesia,Disneyland_HongKong,2014,12
246778894,4,2015-1,Australia,Disneyland_HongKong,2015,1
246770193,5,2014-12,Hong Kong,Disneyland_HongKong,2014,12
246761382,5,2014-12,Australia,Disneyland_HongKong,2014,12
246717983,3,2014-7,United States,Disneyland_HongKong,2014,7
246619975,2,0,Hong Kong,Disneyland_HongKong,0,0
246616342,5,2014-12,Singapore,Disneyland_HongKong,2014,12
246520812,4,2014-12,India,Disneyland_HongKong,2014,12
246512824,5,2014-12,Philippines,Disneyland_HongKong,2014,12
246448657,5,2014-12,India,Disneyland_HongKong,2014,12
246448261,4,2014-12,Ireland,Disneyland_HongKong,2014,12
246409255,5,0,Philippines,Disneyland_HongKong,0,0
246331427,4,2014-12,Philippines,Disneyland_HongKong,2014,12
246158301,4,2014-12,Australia,Disneyland_HongKong,2014,12
246057355,4,2014-12,Malaysia,Disneyland_HongKong,2014,12
246042599,4,2014-12,Philippines,Disneyland_HongKong,2014,12
246021415,4,2014-12,United States,Disneyland_HongKong,2014,12
246019020,5,2014-12,Singapore,Disneyland_HongKong,2014,12
245998046,5,0,Philippines,Disneyland_HongKong,0,0
245957530,5,2014-11,Sweden,Disneyland_HongKong,2014,11
245938848,4,2014-12,Philippines,Disneyland_HongKong,2014,12
245909829,5,0,Australia,Disneyland_HongKong,0,0
245875152,3,2014-10,India,Disneyland_HongKong,2014,10
245871553,4,2014-12,Thailand,Disneyland_HongKong,2014,12
245852754,4,2014-12,Romania,Disneyland_HongKong,2014,12
245849346,2,2014-1,United States,Disneyland_HongKong,2014,1
245810414,5,0,China,Disneyland_HongKong,0,0
245713895,4,2014-12,China,Disneyland_HongKong,2014,12
245644642,3,2014-12,United Kingdom,Disneyland_HongKong,2014,12
245486150,4,0,Australia,Disneyland_HongKong,0,0
245460970,4,2014-12,Singapore,Disneyland_HongKong,2014,12
245435709,5,2014-12,India,Disneyland_HongKong,2014,12
245362271,3,2014-12,United Kingdom,Disneyland_HongKong,2014,12
245316590,5,2014-9,Germany,Disneyland_HongKong,2014,9
245298542,5,2014-1,Australia,Disneyland_HongKong,2014,1
245212543,5,2014-12,South Africa,Disneyland_HongKong,2014,12
245197554,3,2014-12,Canada,Disneyland_HongKong,2014,12
245179089,5,0,Australia,Disneyland_HongKong,0,0
245173775,3,2014-12,Malaysia,Disneyland_HongKong,2014,12
245118592,4,2014-12,Singapore,Disneyland_HongKong,2014,12
245115749,3,0,India,Disneyland_HongKong,0,0
245109874,5,2014-12,Singapore,Disneyland_HongKong,2014,12
245069921,4,0,Singapore,Disneyland_HongKong,0,0
245061019,5,2014-12,Malaysia,Disneyland_HongKong,2014,12
245025607,4,2014-12,Singapore,Disneyland_HongKong,2014,12
245019765,3,2014-12,Singapore,Disneyland_HongKong,2014,12
244962397,5,2014-4,India,Disneyland_HongKong,2014,4
244951318,5,0,Singapore,Disneyland_HongKong,0,0
244929248,5,2014-12,India,Disneyland_HongKong,2014,12
244900092,3,2014-1,Philippines,Disneyland_HongKong,2014,1
244897318,3,2014-1,South Korea,Disneyland_HongKong,2014,1
244891586,4,2014-1,Singapore,Disneyland_HongKong,2014,1
244876300,4,2014-10,New Zealand,Disneyland_HongKong,2014,10
244848126,5,2014-9,Canada,Disneyland_HongKong,2014,9
244840398,4,2014-3,United Arab Emirates,Disneyland_HongKong,2014,3
244760435,3,2014-12,Singapore,Disneyland_HongKong,2014,12
244719852,5,0,Singapore,Disneyland_HongKong,0,0
244690812,4,2014-9,Iran,Disneyland_HongKong,2014,9
244637162,5,2014-12,Malaysia,Disneyland_HongKong,2014,12
244632526,5,2014-10,Singapore,Disneyland_HongKong,2014,10
244577321,4,2014-12,Thailand,Disneyland_HongKong,2014,12
244505942,4,2014-3,Australia,Disneyland_HongKong,2014,3
244488408,5,2014-12,Singapore,Disneyland_HongKong,2014,12
244365455,5,2014-5,India,Disneyland_HongKong,2014,5
244358689,5,2014-10,India,Disneyland_HongKong,2014,10
244347991,5,2014-10,India,Disneyland_HongKong,2014,10
244228431,4,2014-8,Philippines,Disneyland_HongKong,2014,8
244082877,3,2014-7,Australia,Disneyland_HongKong,2014,7
243882939,5,2014-11,India,Disneyland_HongKong,2014,11
243848020,3,2014-11,Hong Kong,Disneyland_HongKong,2014,11
243831014,5,2014-3,Indonesia,Disneyland_HongKong,2014,3
243820112,5,2014-1,Philippines,Disneyland_HongKong,2014,1
243778299,4,2014-10,Australia,Disneyland_HongKong,2014,10
243777614,4,2014-7,Hong Kong,Disneyland_HongKong,2014,7
243776716,4,2014-9,Hong Kong,Disneyland_HongKong,2014,9
243776469,4,0,Singapore,Disneyland_HongKong,0,0
243776270,3,2014-11,Switzerland,Disneyland_HongKong,2014,11
243775879,3,2014-1,Hong Kong,Disneyland_HongKong,2014,1
243775686,4,2014-11,Hong Kong,Disneyland_HongKong,2014,11
243774746,2,2014-3,Hong Kong,Disneyland_HongKong,2014,3
243748708,5,2014-9,Australia,Disneyland_HongKong,2014,9
243737629,5,0,Germany,Disneyland_HongKong,0,0
243674889,5,2014-12,United Kingdom,Disneyland_HongKong,2014,12
243658306,5,2014-10,United Kingdom,Disneyland_HongKong,2014,10
243644355,2,0,Germany,Disneyland_HongKong,0,0
243576505,4,2014-12,Netherlands,Disneyland_HongKong,2014,12
243466885,4,2014-12,Jersey,Disneyland_HongKong,2014,12
243360255,5,0,Philippines,Disneyland_HongKong,0,0
243253683,5,0,Australia,Disneyland_HongKong,0,0
243179556,3,0,Hong Kong,Disneyland_HongKong,0,0
243168650,4,2014-12,Australia,Disneyland_HongKong,2014,12
243157653,3,2014-12,Malaysia,Disneyland_HongKong,2014,12
243146166,5,2014-12,Malaysia,Disneyland_HongKong,2014,12
243044251,5,2014-11,United Kingdom,Disneyland_HongKong,2014,11
242983456,5,2014-11,United States,Disneyland_HongKong,2014,11
242935652,5,2014-1,United States,Disneyland_HongKong,2014,1
242920284,5,0,India,Disneyland_HongKong,0,0
242868695,4,2014-11,United Kingdom,Disneyland_HongKong,2014,11
242868159,3,2014-11,Singapore,Disneyland_HongKong,2014,11
242842558,4,2014-9,Hong Kong,Disneyland_HongKong,2014,9
242766129,4,2014-10,Portugal,Disneyland_HongKong,2014,10
242709292,3,2014-11,United Kingdom,Disneyland_HongKong,2014,11
242681258,4,2014-11,Singapore,Disneyland_HongKong,2014,11
242632052,5,2014-11,United States,Disneyland_HongKong,2014,11
242592515,5,2014-11,United States,Disneyland_HongKong,2014,11
242589770,5,2014-10,Australia,Disneyland_HongKong,2014,10
242582395,4,2014-11,Philippines,Disneyland_HongKong,2014,11
242475116,5,2014-10,Australia,Disneyland_HongKong,2014,10
242448796,5,2014-11,Hong Kong,Disneyland_HongKong,2014,11
242416613,3,2014-12,Philippines,Disneyland_HongKong,2014,12
242223063,5,2014-11,Guam,Disneyland_HongKong,2014,11
242217269,5,2014-11,Australia,Disneyland_HongKong,2014,11
242085997,3,2014-11,United Kingdom,Disneyland_HongKong,2014,11
242009394,5,2014-11,Philippines,Disneyland_HongKong,2014,11
241919350,5,0,Australia,Disneyland_HongKong,0,0
241873554,4,0,Cambodia,Disneyland_HongKong,0,0
241858019,3,2014-11,Canada,Disneyland_HongKong,2014,11
241817015,4,2014-11,Singapore,Disneyland_HongKong,2014,11
241810622,5,2014-11,China,Disneyland_HongKong,2014,11
241786524,4,2014-11,United States,Disneyland_HongKong,2014,11
241780279,5,2014-11,Malaysia,Disneyland_HongKong,2014,11
241776569,5,0,Australia,Disneyland_HongKong,0,0
241711598,5,0,Malaysia,Disneyland_HongKong,0,0
241695862,4,2014-11,South Africa,Disneyland_HongKong,2014,11
241648220,4,2013-12,Australia,Disneyland_HongKong,2013,12
241581267,4,2014-11,United Kingdom,Disneyland_HongKong,2014,11
241579543,4,2014-11,Singapore,Disneyland_HongKong,2014,11
241431204,3,2014-11,South Africa,Disneyland_HongKong,2014,11
241392446,5,2014-11,Netherlands,Disneyland_HongKong,2014,11
241223222,5,2013-12,India,Disneyland_HongKong,2013,12
241028517,2,2014-2,Thailand,Disneyland_HongKong,2014,2
240966890,4,0,Singapore,Disneyland_HongKong,0,0
240921620,5,2013-12,Philippines,Disneyland_HongKong,2013,12
240917250,5,2014-3,Philippines,Disneyland_HongKong,2014,3
240862958,4,2014-11,United States,Disneyland_HongKong,2014,11
240760150,4,2014-5,New Zealand,Disneyland_HongKong,2014,5
240694576,5,0,Australia,Disneyland_HongKong,0,0
240677081,4,2013-12,Philippines,Disneyland_HongKong,2013,12
240672914,4,2014-11,India,Disneyland_HongKong,2014,11
240653908,3,2014-10,Hong Kong,Disneyland_HongKong,2014,10
240605832,5,2014-10,Ireland,Disneyland_HongKong,2014,10
240547834,5,2014-11,United Kingdom,Disneyland_HongKong,2014,11
240506052,5,2013-12,India,Disneyland_HongKong,2013,12
240489663,3,2014-11,Malaysia,Disneyland_HongKong,2014,11
240466304,5,2014-11,Philippines,Disneyland_HongKong,2014,11
240347711,5,2014-1,Switzerland,Disneyland_HongKong,2014,1
240235606,5,2014-10,India,Disneyland_HongKong,2014,10
240225632,1,0,Singapore,Disneyland_HongKong,0,0
240168474,4,2014-7,Singapore,Disneyland_HongKong,2014,7
240139958,2,2014-11,Australia,Disneyland_HongKong,2014,11
240067987,4,0,India,Disneyland_HongKong,0,0
240003458,4,0,China,Disneyland_HongKong,0,0
239889498,4,2013-12,Indonesia,Disneyland_HongKong,2013,12
239871388,4,2014-10,Canada,Disneyland_HongKong,2014,10
239742238,5,2014-10,India,Disneyland_HongKong,2014,10
239736220,4,2014-11,Australia,Disneyland_HongKong,2014,11
239734492,3,2014-11,Philippines,Disneyland_HongKong,2014,11
239728020,3,2014-1,Singapore,Disneyland_HongKong,2014,1
239726212,5,2014-11,China,Disneyland_HongKong,2014,11
239678711,4,2014-10,United Kingdom,Disneyland_HongKong,2014,10
239668849,5,2014-10,Philippines,Disneyland_HongKong,2014,10
239651798,3,2014-11,Malaysia,Disneyland_HongKong,2014,11
239651307,4,2014-11,United States,Disneyland_HongKong,2014,11
239634169,5,0,India,Disneyland_HongKong,0,0
239513877,5,2014-7,United Kingdom,Disneyland_HongKong,2014,7
239471919,3,2014-9,Croatia,Disneyland_HongKong,2014,9
239442401,5,2014-11,Indonesia,Disneyland_HongKong,2014,11
239425346,5,2014-11,Philippines,Disneyland_HongKong,2014,11
239413781,5,2014-11,Australia,Disneyland_HongKong,2014,11
239403358,5,2014-11,Australia,Disneyland_HongKong,2014,11
239389280,5,2014-5,Hong Kong,Disneyland_HongKong,2014,5
239321726,3,2014-11,Vietnam,Disneyland_HongKong,2014,11
239286941,4,2014-10,Thailand,Disneyland_HongKong,2014,10
239231487,1,2013-12,Hong Kong,Disneyland_HongKong,2013,12
239223297,5,2014-11,Hong Kong,Disneyland_HongKong,2014,11
239209752,5,2014-10,Hong Kong,Disneyland_HongKong,2014,10
239207384,4,2014-10,Hong Kong,Disneyland_HongKong,2014,10
239203708,5,2014-10,Hong Kong,Disneyland_HongKong,2014,10
239191306,5,2013-12,Singapore,Disneyland_HongKong,2013,12
239191187,5,2014-10,Philippines,Disneyland_HongKong,2014,10
239188003,4,2014-4,Hong Kong,Disneyland_HongKong,2014,4
239187561,5,0,Indonesia,Disneyland_HongKong,0,0
239185324,5,2014-11,Hong Kong,Disneyland_HongKong,2014,11
239185304,3,2014-4,Japan,Disneyland_HongKong,2014,4
239160649,1,2014-10,Australia,Disneyland_HongKong,2014,10
239054431,5,2014-10,United Kingdom,Disneyland_HongKong,2014,10
239015543,5,2014-10,Australia,Disneyland_HongKong,2014,10
239015375,4,2014-10,Canada,Disneyland_HongKong,2014,10
239005632,5,2013-12,China,Disneyland_HongKong,2013,12
239001102,4,2014-10,Philippines,Disneyland_HongKong,2014,10
238725900,5,2014-8,Australia,Disneyland_HongKong,2014,8
238704508,4,2014-10,India,Disneyland_HongKong,2014,10
238635208,5,2014-10,India,Disneyland_HongKong,2014,10
238446761,5,2014-10,India,Disneyland_HongKong,2014,10
238393133,3,2014-1,Brunei,Disneyland_HongKong,2014,1
238389524,5,2014-3,Philippines,Disneyland_HongKong,2014,3
238380796,5,2013-12,Australia,Disneyland_HongKong,2013,12
238283173,3,0,Italy,Disneyland_HongKong,0,0
238241614,4,2014-10,India,Disneyland_HongKong,2014,10
238218380,5,2013-12,India,Disneyland_HongKong,2013,12
238206639,4,2013-12,India,Disneyland_HongKong,2013,12
238126892,5,0,United Kingdom,Disneyland_HongKong,0,0
237974984,3,2014-1,United Arab Emirates,Disneyland_HongKong,2014,1
237918478,5,2014-10,Australia,Disneyland_HongKong,2014,10
237903978,4,2014-10,Philippines,Disneyland_HongKong,2014,10
237888750,5,2014-10,Australia,Disneyland_HongKong,2014,10
237702145,5,2014-9,United Arab Emirates,Disneyland_HongKong,2014,9
237539281,5,0,Australia,Disneyland_HongKong,0,0
237537635,5,2014-10,India,Disneyland_HongKong,2014,10
237492523,5,2014-3,Philippines,Disneyland_HongKong,2014,3
237473974,5,2014-9,Australia,Disneyland_HongKong,2014,9
237439260,5,2014-6,India,Disneyland_HongKong,2014,6
237395671,4,2014-10,United Kingdom,Disneyland_HongKong,2014,10
237248654,4,2014-9,Australia,Disneyland_HongKong,2014,9
237241426,4,2014-10,India,Disneyland_HongKong,2014,10
237200008,5,2014-6,Indonesia,Disneyland_HongKong,2014,6
237086405,4,2014-10,United Kingdom,Disneyland_HongKong,2014,10
236950451,5,2014-10,India,Disneyland_HongKong,2014,10
236847574,4,2013-11,India,Disneyland_HongKong,2013,11
236845366,3,2014-10,Thailand,Disneyland_HongKong,2014,10
236774360,4,2014-7,Philippines,Disneyland_HongKong,2014,7
236688433,4,2013-11,Australia,Disneyland_HongKong,2013,11
236656063,3,2013-12,Spain,Disneyland_HongKong,2013,12
236499171,5,2014-3,United Arab Emirates,Disneyland_HongKong,2014,3
236492339,5,0,Singapore,Disneyland_HongKong,0,0
236483005,5,2014-9,United Arab Emirates,Disneyland_HongKong,2014,9
236447664,2,2014-10,United States,Disneyland_HongKong,2014,10
236296670,4,2014-10,United States,Disneyland_HongKong,2014,10
236269788,4,0,Thailand,Disneyland_HongKong,0,0
236198952,5,2014-10,India,Disneyland_HongKong,2014,10
236173219,5,2014-9,Australia,Disneyland_HongKong,2014,9
236172926,4,0,Singapore,Disneyland_HongKong,0,0
236147256,5,2014-10,Indonesia,Disneyland_HongKong,2014,10
236119903,5,2014-10,Singapore,Disneyland_HongKong,2014,10
236111918,4,2014-10,Australia,Disneyland_HongKong,2014,10
236007284,5,2014-10,Thailand,Disneyland_HongKong,2014,10
235997809,3,2014-7,United Kingdom,Disneyland_HongKong,2014,7
235975571,4,2013-11,Singapore,Disneyland_HongKong,2013,11
235840492,5,2014-10,Hong Kong,Disneyland_HongKong,2014,10
235833803,4,2014-10,United Kingdom,Disneyland_HongKong,2014,10
235819877,5,2013-11,Hong Kong,Disneyland_HongKong,2013,11
235815980,3,2014-9,Indonesia,Disneyland_HongKong,2014,9
235784662,5,2014-10,United States,Disneyland_HongKong,2014,10
235675780,4,2013-12,Philippines,Disneyland_HongKong,2013,12
235661249,5,2014-5,Philippines,Disneyland_HongKong,2014,5
235657460,3,2014-10,New Zealand,Disneyland_HongKong,2014,10
235530419,5,2014-10,Australia,Disneyland_HongKong,2014,10
235396774,4,2014-10,Malaysia,Disneyland_HongKong,2014,10
235372658,4,2014-9,India,Disneyland_HongKong,2014,9
235119249,4,2013-11,Germany,Disneyland_HongKong,2013,11
235114294,4,2014-10,Hong Kong,Disneyland_HongKong,2014,10
235094560,5,2014-9,Philippines,Disneyland_HongKong,2014,9
234986418,4,2014-10,India,Disneyland_HongKong,2014,10
234981020,5,2014-5,United Kingdom,Disneyland_HongKong,2014,5
234964917,5,2013-11,Philippines,Disneyland_HongKong,2013,11
234714166,3,2014-10,United States,Disneyland_HongKong,2014,10
234682465,4,2014-10,India,Disneyland_HongKong,2014,10
234661643,4,2014-10,Singapore,Disneyland_HongKong,2014,10
234489743,5,2014-10,Netherlands,Disneyland_HongKong,2014,10
234462809,4,2014-10,Australia,Disneyland_HongKong,2014,10
234450127,5,2014-10,Australia,Disneyland_HongKong,2014,10
234444618,5,2014-4,Philippines,Disneyland_HongKong,2014,4
234338627,5,2014-8,Saudi Arabia,Disneyland_HongKong,2014,8
234242256,5,2014-9,Saudi Arabia,Disneyland_HongKong,2014,9
234236725,4,2014-10,Taiwan,Disneyland_HongKong,2014,10
234228114,5,2014-10,Australia,Disneyland_HongKong,2014,10
234187206,4,2014-10,Canada,Disneyland_HongKong,2014,10
234099686,5,2013-11,India,Disneyland_HongKong,2013,11
234035699,4,2014-10,Australia,Disneyland_HongKong,2014,10
233995129,4,0,China,Disneyland_HongKong,0,0
233936231,4,2014-9,Singapore,Disneyland_HongKong,2014,9
233867617,4,2014-9,Australia,Disneyland_HongKong,2014,9
233853102,4,2014-9,Australia,Disneyland_HongKong,2014,9
233747633,4,2013-11,Singapore,Disneyland_HongKong,2013,11
233708531,5,2014-10,India,Disneyland_HongKong,2014,10
233704538,4,2014-9,Australia,Disneyland_HongKong,2014,9
233696227,3,2013-11,Philippines,Disneyland_HongKong,2013,11
233685060,5,2014-10,Australia,Disneyland_HongKong,2014,10
233656442,5,2014-10,Singapore,Disneyland_HongKong,2014,10
233632750,5,2014-10,Japan,Disneyland_HongKong,2014,10
233596891,4,2014-6,Indonesia,Disneyland_HongKong,2014,6
233535803,5,2014-9,New Zealand,Disneyland_HongKong,2014,9
233470283,5,2014-3,Singapore,Disneyland_HongKong,2014,3
233457678,5,2014-8,United Arab Emirates,Disneyland_HongKong,2014,8
233452465,2,2014-10,United Kingdom,Disneyland_HongKong,2014,10
233400135,5,2013-12,Philippines,Disneyland_HongKong,2013,12
233334867,4,2014-10,Denmark,Disneyland_HongKong,2014,10
233205510,4,2014-10,United Arab Emirates,Disneyland_HongKong,2014,10
233181718,4,2014-10,Australia,Disneyland_HongKong,2014,10
233118228,5,2013-11,Australia,Disneyland_HongKong,2013,11
233015032,4,2014-9,India,Disneyland_HongKong,2014,9
232989294,4,2013-11,Indonesia,Disneyland_HongKong,2013,11
232837151,4,2014-9,Malaysia,Disneyland_HongKong,2014,9
232804935,3,2014-5,United Kingdom,Disneyland_HongKong,2014,5
232797196,5,2014-9,Australia,Disneyland_HongKong,2014,9
232782973,5,2014-9,New Zealand,Disneyland_HongKong,2014,9
232782030,4,2014-10,Australia,Disneyland_HongKong,2014,10
232712159,5,2014-4,Malaysia,Disneyland_HongKong,2014,4
232679554,4,2014-9,India,Disneyland_HongKong,2014,9
232532736,4,2014-6,Philippines,Disneyland_HongKong,2014,6
232493392,5,2014-9,Australia,Disneyland_HongKong,2014,9
232474331,4,2014-9,India,Disneyland_HongKong,2014,9
232389515,4,0,United Arab Emirates,Disneyland_HongKong,0,0
232339127,4,2014-8,United Kingdom,Disneyland_HongKong,2014,8
232325866,5,2014-7,Malaysia,Disneyland_HongKong,2014,7
232225141,5,2014-9,India,Disneyland_HongKong,2014,9
232210525,4,2014-1,Philippines,Disneyland_HongKong,2014,1
232138548,4,2013-11,United States,Disneyland_HongKong,2013,11
232088069,3,2014-8,United Kingdom,Disneyland_HongKong,2014,8
232074095,4,2014-8,Ireland,Disneyland_HongKong,2014,8
231978748,5,2014-9,Australia,Disneyland_HongKong,2014,9
231845939,3,2014-8,Singapore,Disneyland_HongKong,2014,8
231806272,4,2014-9,Australia,Disneyland_HongKong,2014,9
231535571,5,2014-1,Pakistan,Disneyland_HongKong,2014,1
231530459,5,2013-10,Malaysia,Disneyland_HongKong,2013,10
231356851,4,2014-9,Singapore,Disneyland_HongKong,2014,9
231322663,5,2014-9,Australia,Disneyland_HongKong,2014,9
231308064,4,2014-9,Thailand,Disneyland_HongKong,2014,9
231307480,5,2013-12,India,Disneyland_HongKong,2013,12
230977104,5,2014-4,India,Disneyland_HongKong,2014,4
230970993,4,2014-8,India,Disneyland_HongKong,2014,8
230807228,5,2014-9,United Kingdom,Disneyland_HongKong,2014,9
230637002,5,2014-9,Australia,Disneyland_HongKong,2014,9
230293112,3,2014-1,Australia,Disneyland_HongKong,2014,1
230020050,4,2014-5,Philippines,Disneyland_HongKong,2014,5
230017162,5,2014-9,Thailand,Disneyland_HongKong,2014,9
229946698,5,2013-10,India,Disneyland_HongKong,2013,10
229925822,5,2014-9,Singapore,Disneyland_HongKong,2014,9
229716570,5,2014-9,Malaysia,Disneyland_HongKong,2014,9
229702922,5,2014-5,United States,Disneyland_HongKong,2014,5
229521677,5,2014-9,Philippines,Disneyland_HongKong,2014,9
229420546,5,2014-9,Australia,Disneyland_HongKong,2014,9
229380365,5,2014-9,India,Disneyland_HongKong,2014,9
229369549,3,2014-9,Singapore,Disneyland_HongKong,2014,9
229351023,5,2014-8,Australia,Disneyland_HongKong,2014,8
229338049,4,2014-9,India,Disneyland_HongKong,2014,9
229270310,2,2014-8,Ireland,Disneyland_HongKong,2014,8
229263855,3,0,Hong Kong,Disneyland_HongKong,0,0
229235325,4,2014-7,Philippines,Disneyland_HongKong,2014,7
229186816,5,2014-4,Israel,Disneyland_HongKong,2014,4
229126959,5,0,Hong Kong,Disneyland_HongKong,0,0
229018901,5,2014-9,Singapore,Disneyland_HongKong,2014,9
228837483,1,2014-9,Indonesia,Disneyland_HongKong,2014,9
228794641,3,2014-9,United Kingdom,Disneyland_HongKong,2014,9
228782253,5,2014-9,Singapore,Disneyland_HongKong,2014,9
228720778,4,2014-9,Hong Kong,Disneyland_HongKong,2014,9
228717894,5,2014-9,Australia,Disneyland_HongKong,2014,9
228716491,5,2014-9,Philippines,Disneyland_HongKong,2014,9
228606296,3,2014-9,United Kingdom,Disneyland_HongKong,2014,9
228547210,3,2014-1,New Zealand,Disneyland_HongKong,2014,1
228427225,5,0,Australia,Disneyland_HongKong,0,0
228383173,4,2013-10,United States,Disneyland_HongKong,2013,10
228297357,4,2013-10,Indonesia,Disneyland_HongKong,2013,10
228227084,3,2014-9,Singapore,Disneyland_HongKong,2014,9
228144586,5,2013-12,India,Disneyland_HongKong,2013,12
228037988,3,2013-10,United Kingdom,Disneyland_HongKong,2013,10
228033350,4,0,Saudi Arabia,Disneyland_HongKong,0,0
228031461,5,2014-6,United States,Disneyland_HongKong,2014,6
227929860,3,2014-8,Thailand,Disneyland_HongKong,2014,8
227886442,5,2014-1,United States,Disneyland_HongKong,2014,1
227850784,4,2013-11,Philippines,Disneyland_HongKong,2013,11
227775110,4,2014-9,Philippines,Disneyland_HongKong,2014,9
227661370,5,2014-9,India,Disneyland_HongKong,2014,9
227643497,3,2014-8,Qatar,Disneyland_HongKong,2014,8
227583875,4,2014-5,United States,Disneyland_HongKong,2014,5
227481924,5,2014-9,United Kingdom,Disneyland_HongKong,2014,9
227448795,3,2014-9,United States,Disneyland_HongKong,2014,9
227386045,3,0,Philippines,Disneyland_HongKong,0,0
227034136,4,2014-3,United Kingdom,Disneyland_HongKong,2014,3
226882625,3,2014-5,Hong Kong,Disneyland_HongKong,2014,5
226828685,5,2013-12,South Africa,Disneyland_HongKong,2013,12
226814354,5,2014-9,Australia,Disneyland_HongKong,2014,9
226814319,3,2014-8,India,Disneyland_HongKong,2014,8
226790639,4,2014-8,Canada,Disneyland_HongKong,2014,8
226687346,5,2014-1,United Kingdom,Disneyland_HongKong,2014,1
226576320,4,2014-7,Hong Kong,Disneyland_HongKong,2014,7
226428452,5,2013-11,Philippines,Disneyland_HongKong,2013,11
226337598,3,2014-8,United States,Disneyland_HongKong,2014,8
226232747,5,2014-8,Philippines,Disneyland_HongKong,2014,8
226197664,3,2014-8,Mauritius,Disneyland_HongKong,2014,8
226183332,4,2014-8,Hong Kong,Disneyland_HongKong,2014,8
226182710,4,2014-9,Hong Kong,Disneyland_HongKong,2014,9
226160241,4,2013-10,Philippines,Disneyland_HongKong,2013,10
226156014,4,2014-1,Malaysia,Disneyland_HongKong,2014,1
226155873,5,2014-8,China,Disneyland_HongKong,2014,8
226143195,4,2014-7,Malaysia,Disneyland_HongKong,2014,7
226121167,5,2014-8,New Zealand,Disneyland_HongKong,2014,8
226097355,3,2014-2,Hong Kong,Disneyland_HongKong,2014,2
226060286,4,2014-7,New Zealand,Disneyland_HongKong,2014,7
225960418,5,2014-1,Australia,Disneyland_HongKong,2014,1
225940556,5,2013-10,Malaysia,Disneyland_HongKong,2013,10
225824910,5,2013-12,United States,Disneyland_HongKong,2013,12
225383606,4,2014-8,Malaysia,Disneyland_HongKong,2014,8
225241532,4,2013-9,Malaysia,Disneyland_HongKong,2013,9
225156601,5,2014-8,United States,Disneyland_HongKong,2014,8
225013373,5,2014-3,Indonesia,Disneyland_HongKong,2014,3
224845048,5,2014-6,Estonia,Disneyland_HongKong,2014,6
